date,sn,sn_std,n_obs,fluxadjflux,fluxursi,kp,ap,sn_lag_1m,sn_lag_3m,sn_lag_6m,f107_lag_1m,f107_lag_3m,f107_lag_6m
2004-10-01,53.411764705882355,4.070588235294117,299,134.91666666666669,121.425,1.6505362903225806,8.100806451612904,,,,,,
2004-11-01,70.0,4.684615384615385,211,113.67777777777778,102.31222222222223,2.5416499999999997,24.625,53.411764705882355,,,134.91666666666669,,
2004-12-01,26.666666666666668,3.2583333333333333,164,92.75897435897437,83.47948717948718,2.151850806451613,10.90725806451613,70.0,,,113.67777777777778,,
2005-01-01,45.25,4.3,134,99.58602150537634,89.62795698924731,3.0013306451612904,23.673387096774192,26.666666666666668,53.411764705882355,,92.75897435897437,134.91666666666669,
2005-02-01,36.625,3.025,130,94.94761904761904,85.44761904761904,2.072892857142857,11.290178571428571,45.25,70.0,,99.58602150537634,113.67777777777778,
2005-03-01,40.13333333333333,3.9266666666666667,265,89.05591397849463,80.1489247311828,2.067197580645161,11.689516129032258,36.625,26.666666666666668,,94.94761904761904,92.75897435897437,
2005-04-01,39.916666666666664,2.9916666666666667,230,86.5488888888889,77.89777777777778,1.9013833333333332,11.0,40.13333333333333,45.25,53.411764705882355,89.05591397849463,99.58602150537634,134.91666666666669
2005-05-01,68.46153846153847,5.8538461538461535,267,103.89569892473119,93.50322580645161,2.4220443548387096,18.725806451612904,39.916666666666664,36.625,70.0,86.5488888888889,94.94761904761904,113.67777777777778
2005-06-01,64.53846153846153,4.592307692307693,291,97.06206896551724,87.35747126436782,1.975025,12.070833333333333,68.46153846153847,40.13333333333333,26.666666666666668,103.89569892473119,89.05591397849463,92.75897435897437
2005-07-01,58.357142857142854,6.085714285714286,314,103.7247311827957,93.35376344086022,2.318520161290323,14.225806451612904,64.53846153846153,39.916666666666664,45.25,97.06206896551724,86.5488888888889,99.58602150537634
2005-08-01,59.5,4.8500000000000005,290,100.66129032258064,90.59892473118279,2.188173387096774,13.959677419354838,58.357142857142854,68.46153846153847,36.625,103.7247311827957,103.89569892473119,94.94761904761904
2005-09-01,40.0,4.076470588235294,391,110.77333333333334,99.69111111111111,2.6999958333333334,20.129166666666666,59.5,64.53846153846153,40.13333333333333,100.66129032258064,97.06206896551724,89.05591397849463
2005-10-01,12.777777777777779,2.838888888888889,300,76.21290322580644,68.59569892473118,1.5967661290322581,7.766129032258065,40.0,58.357142857142854,39.916666666666664,110.77333333333334,103.7247311827957,86.5488888888889
2005-11-01,26.857142857142858,3.8857142857142852,349,84.47444444444444,76.02222222222221,1.7889083333333333,8.483333333333333,12.777777777777779,59.5,68.46153846153847,76.21290322580644,100.66129032258064,103.89569892473119
2005-12-01,58.76923076923077,3.715384615384615,177,88.01075268817205,79.21182795698924,1.7217620967741936,8.52016129032258,26.857142857142858,40.0,64.53846153846153,84.47444444444444,110.77333333333334,97.06206896551724
2006-01-01,20.066666666666666,2.6,265,80.64569892473119,72.58118279569894,1.3871048387096774,6.423387096774194,58.76923076923077,12.777777777777779,58.357142857142854,88.01075268817205,76.21290322580644,103.7247311827957
2006-02-01,6.5,3.39375,254,74.67380952380952,67.19761904761904,1.3764776785714286,6.28125,20.066666666666666,26.857142857142858,59.5,80.64569892473119,84.47444444444444,100.66129032258064
2006-03-01,19.125,3.925,260,74.74946236559138,67.2752688172043,1.5900282258064515,8.35483870967742,6.5,58.76923076923077,40.0,74.67380952380952,88.01075268817205,110.77333333333334
2006-04-01,44.57142857142857,3.607142857142857,260,89.74666666666667,80.76944444444445,1.6861041666666667,10.816666666666666,19.125,20.066666666666666,12.777777777777779,74.74946236559138,80.64569892473119,76.21290322580644
2006-05-01,41.5,3.942857142857143,260,82.62150537634409,74.36236559139786,1.4610201612903226,6.967741935483871,44.57142857142857,6.5,26.857142857142858,89.74666666666667,74.67380952380952,84.47444444444444
2006-06-01,26.125,2.90625,306,79.10444444444444,71.18333333333334,1.5305333333333333,7.266666666666667,41.5,19.125,58.76923076923077,82.62150537634409,74.74946236559138,88.01075268817205
2006-07-01,21.285714285714285,2.3214285714285716,288,78.36451612903227,70.53333333333333,1.298366935483871,6.455645161290323,26.125,44.57142857142857,20.066666666666666,79.10444444444444,89.74666666666667,80.64569892473119
2006-08-01,22.944444444444443,2.488888888888889,378,81.54516129032258,73.39623655913978,1.6747177419354837,9.165322580645162,21.285714285714285,41.5,6.5,78.36451612903227,82.62150537634409,74.67380952380952
2006-09-01,23.235294117647058,2.7588235294117647,323,78.87333333333332,70.98666666666666,1.5819125,7.754166666666666,22.944444444444443,26.125,19.125,81.54516129032258,79.10444444444444,74.74946236559138
2006-10-01,11.31578947368421,2.1894736842105265,331,73.94516129032259,66.55483870967741,1.6773991935483872,8.55241935483871,23.235294117647058,21.285714285714285,44.57142857142857,78.87333333333332,78.36451612903227,89.74666666666667
2006-11-01,35.666666666666664,2.8777777777777778,280,84.55666666666666,76.0988888888889,1.6458291666666667,8.6375,11.31578947368421,22.944444444444443,41.5,73.94516129032259,81.54516129032258,82.62150537634409
